ab_time,gps_speed,acceleration,vehicle_speed,throttle_percentage,brake_percentage,steering_angle,gear_location,drive_mode,speed_KF,acc_KF,accModfiy
20210929:15:21:13.952,12.7008,-0.4121,17.3254,0.0,0.95,-0.01,4,自动驾驶,13.209275927568225,-1.4670047437618896,0.024934667585651438
20210929:15:21:14.001,12.7008,-0.4121,16.7731,0.0,0.95,-0.02,4,自动驾驶,12.868956811367354,-1.4144095911368297,0.0029952562381103665
20210929:15:21:14.055,11.3436,-0.4492,16.189,0.0,0.95,-0.01,3,自动驾驶,12.127617926087602,-1.4966964873540094,0.05559040886317024
20210929:15:21:14.104,10.0476,-0.6217,15.5761,0.0,0.95,-0.01,3,自动驾驶,11.155555123625543,-1.6499300821949174,-0.026696487354009424
20210929:15:21:14.151,9.99,-0.4462,14.9866,0.0,0.95,-0.03,3,自动驾驶,10.532680202469614,-1.679360699867375,-0.17993008219491746
20210929:15:21:14.201,9.99,-0.4462,14.4302,0.0,0.95,-0.02,3,自动驾驶,10.15574472817932,-1.6262372678711974,-0.20936069986737493
20210929:15:21:14.255,8.2728,-0.4155,13.8813,0.0,0.95,-0.02,3,自动驾驶,9.248509568352828,-1.750507268455036,-0.1562372678711974
20210929:15:21:14.306,7.4628,-0.266,13.3192,0.0,0.95,-0.02,3,自动驾驶,8.332724628612826,-1.9931231642095366,-2.6068000000000002
20210929:15:21:14.356,6.678,-0.4371,12.7612,0.0,0.95,0.0,3,自动驾驶,7.477138834832347,-2.078721747271524,-0.5231231642095366
20210929:15:21:14.404,6.678,-0.4371,12.2143,0.0,0.95,0.01,3,自动驾驶,6.9544983212966045,-2.0498548744235645,-0.6087217472715241
20210929:15:21:14.455,5.417999999999999,-0.1698,11.6874,0.0,0.95,0.03,3,自动驾驶,6.124215809184664,-2.181055751869371,-1.6640400000000002
20210929:15:21:14.501,5.417999999999999,-0.1698,11.1788,0.0,0.95,0.02,3,自动驾驶,5.613751593948774,-2.192476669986454,-1.6640400000000002
20210929:15:21:14.552,4.7304,-0.2849,10.6531,0.0,0.95,0.02,3,自动驾驶,5.014881464568408,-2.2912537528724966,-2.79202
20210929:15:21:14.605,4.5324,-0.3134,10.1164,0.0,0.95,0.02,3,自动驾驶,4.563030400160739,-2.345415627697972,-3.0713200000000005
20210929:15:21:14.657,3.5496,-0.31,9.579930000000001,0.0,0.95,0.02,3,自动驾驶,3.894256059779179,-2.463031695145027,-3.0380000000000003
20210929:15:21:14.704,3.5496,-0.31,9.05211,0.0,0.95,0.02,3,自动驾驶,3.4819736169086157,-2.483197359109765,-3.0380000000000003
20210929:15:21:14.756,2.8728,-0.3338,8.54849,0.0,0.95,0.02,3,自动驾驶,2.958603842039785,-2.5499282001788437,-3.27124
20210929:15:21:14.801,2.2319999999999998,-0.3271,8.046330000000001,0.0,0.95,0.02,3,自动驾驶,2.382996325242919,-2.622883422518402,-3.2055800000000003
20210929:15:21:14.852,1.7388,-0.3616,7.53954,0.0,0.95,0.02,3,自动驾驶,1.8285906599815944,-2.698563188120285,-3.54368
20210929:15:21:14.905,0.8856,-0.3897,7.0256,0.0,0.95,0.02,3,自动驾驶,1.1435882312946906,-2.823228802294723,-3.8190600000000003
20210929:15:21:14.954,0.2952,-0.4244,6.52153,0.0,0.95,0.03,2,自动驾驶,0.47980728376419707,-2.944925963825842,-4.159120000000001
20210929:15:21:15.003,0.2952,-0.4244,6.04349,0.0,0.95,0.02,2,自动驾驶,0.07014001194534383,-2.9694972170385694,-4.159120000000001
20210929:15:21:15.052,0.8028,-0.2984,5.56855,0.0,0.95,0.02,2,自动驾驶,0.04309433736650068,-2.800362991133952,-2.9243200000000003
20210929:15:21:15.101,0.45,-0.1135,5.09235,0.0,0.95,0.02,2,自动驾驶,-0.07513371786848112,-2.5959276836572123,-1.330362991133952
20210929:15:21:15.155,0.2124,0.0958,4.63693,0.0,0.95,0.02,2,自动驾驶,-0.2190235785627242,-2.4120161846897883,-1.1259276836572123
20210929:15:21:15.203,0.2124,0.0958,4.2118199999999995,0.0,0.95,0.02,2,自动驾驶,-0.28550069930274646,-2.21354528258385,-0.9420161846897883
20210929:15:21:15.251,0.2664,0.1576,3.81972,0.0,0.95,0.02,2,自动驾驶,-0.28235643373406905,-2.003936275649537,-0.74354528258385
20210929:15:21:15.301,0.3492,0.1266,3.46045,0.0,0.95,0.02,2,自动驾驶,-0.22471423841366103,-1.7888173637083173,-0.5339362756495369
20210929:15:21:15.353,0.1296,0.0885,3.13388,0.0,0.95,0.02,2,自动驾驶,-0.25471997560662957,-1.615222201204928,-0.31881736370831737
20210929:15:21:15.404,0.1692,0.0633,2.83688,0.0,0.95,0.02,2,自动驾驶,-0.23813709532338953,-1.4365859731241903,-0.14522220120492801
20210929:15:21:15.452,0.1656,-0.0321,2.56703,0.0,0.95,0.02,2,自动驾驶,-0.21542058554817853,-1.2848827762641977,-0.31457999999999997
20210929:15:21:15.500,0.0504,-0.1225,2.3228400000000002,0.0,0.95,0.02,2,自动驾驶,-0.24665112523928384,-1.214691280019407,-1.2005000000000001
20210929:15:21:15.554,0.0828,-0.0874,2.10188,0.0,0.95,0.02,2,自动驾驶,-0.24084785022118058,-1.122019490599579,-0.8565200000000002
20210929:15:21:15.604,0.0864,-0.1386,1.9019400000000002,0.0,0.95,0.02,2,自动驾驶,-0.23460854359160951,-1.066086529791198,-1.3582800000000002
20210929:15:21:15.653,0.3132,-0.1527,1.72101,0.0,0.95,0.02,2,自动驾驶,-0.13695337550501083,-0.9936774564819011,-1.4964600000000001
20210929:15:21:15.700,0.1188,-0.0294,1.5573,0.0,0.95,0.02,2,自动驾驶,-0.13167421388403466,-0.895899322357638,-0.28812
20210929:15:21:15.752,0.2196,0.0492,1.40917,0.0,0.95,0.02,2,自动驾驶,-0.06779688339356725,-0.749124632394196,0.48216000000000003
20210929:15:21:15.806,0.23399999999999999,0.0544,1.27512,0.0,0.95,0.02,2,自动驾驶,-0.009256016148807179,-0.6178460481710639,0.53312
20210929:15:21:15.854,0.1692,0.0714,1.15382,0.0,0.95,0.02,2,自动驾驶,0.014650574751542236,-0.5038467358257598,0.6997200000000001
20210929:15:21:15.900,0.1224,0.0371,1.04407,0.0,0.95,0.02,2,自动驾驶,0.016008870182411122,-0.4277778611658988,0.36358
20210929:15:21:15.951,0.0612,-0.0209,0.944749,0.0,0.95,0.02,2,自动驾驶,-0.008860677338980506,-0.3988705211549722,-0.20482
20210929:15:21:16.007,0.1872,-0.1324,0.85488,0.0,0.95,0.02,2,自动驾驶,0.013331279950605764,-0.4154579948190435,-1.29752
20210929:15:21:16.054,0.1872,-0.1324,0.773559,0.0,0.95,0.02,2,自动驾驶,0.025098539006799234,-0.43361360211541194,-1.29752
20210929:15:21:16.101,0.1728,-0.0759,0.699974,0.0,0.95,0.02,2,自动驾驶,0.0328013061498276,-0.42182260109279607,-0.74382
20210929:15:21:16.151,0.1404,-0.0247,0.633389,0.0,0.95,0.02,2,自动驾驶,0.032903196741121375,-0.3873439115197369,-0.24206000000000003
20210929:15:21:16.200,0.1404,-0.0247,0.573138,0.0,0.95,0.02,2,自动驾驶,0.03618418089852059,-0.3556812281727174,-0.24206000000000003
20210929:15:21:16.253,0.0936,-0.0156,0.5186189999999999,0.0,0.95,0.02,2,自动驾驶,0.02369624022041957,-0.3280344340595161,-0.15288000000000002
20210929:15:21:16.303,0.0396,0.0574,0.46928500000000006,0.0,0.95,0.02,2,自动驾驶,0.007648480306581164,-0.26686194097048055,0.56252
20210929:15:21:16.351,0.07200000000000001,0.047,0.42464399999999997,0.0,0.95,0.02,2,自动驾驶,0.01519969953604784,-0.21016855083328848,0.4606
20210929:15:21:16.400,0.1368,-0.0264,0.38425,0.0,0.95,0.02,2,自动驾驶,0.04042353948493491,-0.1920142883722613,-0.25872
20210929:15:21:16.453,0.1512,-0.0737,0.347698,0.0,0.95,0.02,2,自动驾驶,0.05623557045599688,-0.20347195633347753,-0.72226
20210929:15:21:16.504,0.0612,-0.078,0.31462399999999996,0.0,0.95,0.02,2,自动驾驶,0.028041991197177,-0.23033256353830844,-0.7644000000000001
20210929:15:21:16.552,0.1368,-0.071,0.284695,0.0,0.95,0.02,2,自动驾驶,0.03985524982149929,-0.2374158882917216,-0.6958
20210929:15:21:16.602,0.21600000000000003,-0.0675,0.25761300000000004,0.0,0.95,0.02,2,自动驾驶,0.0784598408645887,-0.2330908085558533,-0.6615000000000001
20210929:15:21:16.655,0.1368,-0.0201,0.23310799999999998,0.0,0.95,0.02,2,自动驾驶,0.07714502165395809,-0.21782883685678672,-0.19698000000000002
20210929:15:21:16.706,0.126,0.0346,0.210934,0.0,0.95,0.02,2,自动驾驶,0.08130049909901725,-0.17416086339411324,0.33908
20210929:15:21:16.755,0.126,0.0346,0.190869,0.0,0.95,0.02,1,自动驾驶,0.08787199714438707,-0.13458857122868512,0.33908
20210929:15:21:45.661,0.0396,-0.0195,0.0,1.0,0.0,0.0,0,人工驾驶,0.053202510683307794,-0.14100544069354778,-0.19110000000000002
20210929:15:21:45.764,0.054000000000000006,-0.0184,0.0,1.0,0.0,0.0,0,人工驾驶,0.037716701184082276,-0.13983077819271125,-0.18032
20210929:15:21:45.811,0.036000000000000004,-0.0254,0.0,1.0,0.0,0.08,0,人工驾驶,0.020331926765753936,-0.1430354271569059,-0.24892
20210929:15:21:45.836,0.036000000000000004,-0.0254,0.0,1.0,0.0,0.08,0,人工驾驶,0.009600905103709942,-0.14369488800960264,-0.24892
20210929:15:21:45.862,0.0324,-0.0187,0.0,1.0,0.0,0.08,0,自动驾驶,0.002620467792549515,-0.13957960664805596,-0.18326000000000003
20210929:15:21:45.915,0.0468,-0.0284,0.0,1.0,0.0,0.05,0,自动驾驶,0.0031853974481503952,-0.1384673370891342,-0.27832
20210929:15:21:45.964,0.0468,-0.0284,0.0,1.0,0.0,0.02,0,自动驾驶,0.0036282550094182,-0.13751972158405557,-0.27832
20210929:15:21:46.013,0.0324,-0.0279,0.0,1.0,0.0,0.02,0,自动驾驶,-0.001705128442497551,-0.13831738620741843,-0.27342000000000005
20210929:15:21:46.061,0.054000000000000006,-0.0187,0.0,1.0,0.0,0.02,0,自动驾驶,0.004977356749350233,-0.1303147260301281,-0.18326000000000003
20210929:15:21:46.112,0.0576,-0.0228,0.0,1.0,0.0,0.02,0,自动驾驶,0.010586807009303605,-0.1256832357552895,-0.22344000000000003
20210929:15:21:46.166,0.0576,-0.0228,0.0,1.0,0.0,0.02,0,自动驾驶,0.014385281780764078,-0.12216540889202958,-0.22344000000000003
20210929:15:21:46.213,0.0612,-0.027999999999999997,0.0,1.0,0.0,0.02,0,自动驾驶,0.017687723580584368,-0.12189643622796917,-0.2744
20210929:15:21:46.266,0.0144,-0.0262,0.0,1.0,0.0,0.02,0,自动驾驶,0.001234804283226205,-0.12721716796257376,-0.25676000000000004
20210929:15:21:46.313,0.054000000000000006,-0.0333,0.0,1.0,0.0,0.02,0,自动驾驶,0.005685866677248651,-0.1287488525282281,-0.3263400000000001
20210929:15:21:46.363,0.0468,-0.0175,0.0,1.0,0.0,0.02,0,自动驾驶,0.007598231936923068,-0.12276378657977662,-0.17150000000000004
20210929:15:21:46.413,0.018000000000000002,-0.0147,0.0,1.0,0.0,0.02,0,自动驾驶,-0.001812613409447665,-0.11972005427361719,-0.14406
20210929:15:21:46.461,0.0576,-0.0305,0.0,1.0,0.0,0.02,0,自动驾驶,0.006398452380119431,-0.11940617937608611,-0.2989
20210929:15:21:46.512,0.0252,-0.0188,0.0,1.0,0.0,0.02,0,自动驾驶,7.310750393600998e-05,-0.11784704930274688,-0.18424000000000001
20210929:15:21:46.561,0.0252,-0.0258,0.0,1.0,0.0,0.02,0,自动驾驶,-0.004579934562459486,-0.11953679580126994,-0.25284
20210929:15:21:46.614,0.0396,-0.0166,0.0,1.0,0.0,0.02,0,自动驾驶,-0.00045215133278618156,-0.11338933402762852,-0.16268000000000002
20210929:15:21:46.664,0.036000000000000004,-0.0265,0.0,1.0,0.0,0.02,0,自动驾驶,-0.0002596880190066434,-0.11434841060771622,-0.2597
20210929:15:21:46.711,0.018000000000000002,-0.027999999999999997,0.0,1.0,0.0,0.02,0,自动驾驶,-0.007647800772606764,-0.11846753135962548,-0.2744
20210929:15:21:46.761,0.0324,-0.0188,0.0,1.0,0.0,0.02,0,自动驾驶,-0.005388070140026716,-0.11419252968535401,-0.18424000000000001
20210929:15:21:46.813,0.0612,-0.0056,0.0,1.0,0.0,0.02,1,自动驾驶,0.009777230437578424,-0.09932210567490399,-0.054880000000000005
20210929:15:21:46.864,0.0756,0.0233,0.0,1.0,0.0,0.02,1,自动驾驶,0.03016657666500062,-0.06943904965066691,0.22834000000000002
20210929:15:21:46.915,0.1476,-0.0228,0.0,1.0,0.0,0.02,1,自动驾驶,0.06738200304390111,-0.06123847177163749,-0.22344000000000003
20210929:15:21:46.965,0.1476,-0.0228,0.0,1.0,0.0,0.02,1,自动驾驶,0.09047897893711383,-0.05859531089443802,-0.22344000000000003
20210929:15:21:47.012,0.0612,-0.0633,0.0,1.0,0.0,0.01,1,自动驾驶,0.06422584674238405,-0.0934303583942196,-0.62034
20210929:15:21:47.063,0.126,-0.0415,0.0,1.0,0.0,0.01,1,自动驾驶,0.07426018838402056,-0.10115561049463861,-0.40670000000000006
20210929:15:21:47.112,0.036000000000000004,-0.0429,0.0,1.0,0.0,0.0,1,自动驾驶,0.04336383437423717,-0.12219004904464272,-0.42042
20210929:15:21:47.166,0.036000000000000004,-0.0429,0.0,1.0,0.0,0.0,1,自动驾驶,0.02286011445183829,-0.1374543131975122,-0.42042
20210929:15:21:47.213,0.0612,-0.0055,0.0,1.0,0.0,0.0,1,自动驾驶,0.024569574211716388,-0.12434892698803371,-0.0539
20210929:15:21:47.261,0.0612,-0.0063,0.0,1.0,0.0,0.0,1,自动驾驶,0.026704561860795197,-0.11298529305997652,-0.06174
20210929:15:21:47.312,0.0432,0.015,0.0,1.0,0.0,0.0,1,自动驾驶,0.024900124877882852,-0.09316180814197209,0.147
20210929:15:21:47.365,0.0684,0.0008,0.0,1.0,0.0,0.0,1,自动驾驶,0.03371244315105712,-0.07942056183521166,0.007840000000000001
20210929:15:21:47.421,0.0216,-0.0298,0.0,1.0,0.0,0.0,1,自动驾驶,0.01718087214428642,-0.09138688848688212,-0.29204
20210929:15:21:47.462,0.0468,-0.0431,0.0,1.0,0.0,0.0,1,自动驾驶,0.014316391628170468,-0.10440767711661038,-0.42238000000000003
20210929:15:21:47.511,0.0648,-0.0664,0.0,1.0,0.0,-0.01,1,自动驾驶,0.01524173567212386,-0.12678729180944356,-0.6507200000000001
20210929:15:21:47.563,0.0396,-0.048,0.0,1.0,0.0,-0.02,1,自动驾驶,0.006265077478934857,-0.1403893128167254,-0.47040000000000004
20210929:15:21:47.614,0.0648,-0.0384,0.0,1.0,0.0,-0.02,1,自动驾驶,0.011062795299133796,-0.1429723848261448,-0.37632
20210929:15:21:47.663,0.0504,0.0058,0.0,1.0,0.0,-0.02,1,自动驾驶,0.014275131812428609,-0.1229054511214099,0.05684
20210929:15:21:47.711,0.0432,0.0108,0.0,1.0,0.0,-0.02,1,自动驾驶,0.015913555712306918,-0.10301418237398383,0.10584000000000002
20210929:15:21:47.761,0.036000000000000004,0.0115,0.0,1.0,0.0,-0.02,1,自动驾驶,0.01597494819035911,-0.08550598331053967,0.11270000000000001
20210929:15:21:47.814,0.0432,-0.0258,0.0,1.0,0.0,-0.02,1,自动驾驶,0.015181282312772527,-0.08954884908092137,-0.25284
20210929:15:21:47.864,0.0468,-0.0273,0.0,1.0,0.0,-0.02,1,自动驾驶,0.015552356618505177,-0.09353283608371174,-0.26754000000000006
20210929:15:21:47.911,0.036000000000000004,-0.0507,0.0,1.0,0.0,-0.02,1,自动驾驶,0.007730251441955598,-0.11187678067624607,-0.4968600000000001
20210929:15:21:47.961,0.036000000000000004,-0.0507,0.0,1.0,0.0,-0.02,1,自动驾驶,0.0013235126518492536,-0.12770165302551034,-0.4968600000000001
20210929:15:21:48.014,0.0684,-0.0434,0.0,1.0,0.0,-0.02,1,自动驾驶,0.010005767043250294,-0.13301738768451174,-0.42532000000000003
20210929:15:21:48.063,0.126,-0.0243,0.0,1.0,0.0,-0.02,1,自动驾驶,0.04049327819031018,-0.12068511385728556,-0.23814
20210929:15:21:48.111,0.09,-0.009000000000000001,0.0,1.0,0.0,-0.02,1,自动驾驶,0.04773336315119834,-0.10945198808871051,-0.08820000000000001
20210929:15:21:48.161,0.09,-0.009000000000000001,0.0,1.0,0.0,-0.02,1,自动驾驶,0.05312680557097478,-0.10008343969713812,-0.08820000000000001
20210929:15:21:48.213,0.1512,0.006,0.0,1.0,0.0,-0.02,1,自动驾驶,0.08386445395622391,-0.07567074947111024,0.058800000000000005
20210929:15:21:48.263,0.1224,-0.0126,0.0,1.0,0.0,-0.02,1,自动驾驶,0.09040447485401204,-0.07157164692722863,-0.12348
20210929:15:21:48.314,0.1152,-0.0325,0.0,1.0,0.0,-0.02,1,自动驾驶,0.08898027735574125,-0.08085044146054578,-0.31850000000000006
20210929:15:21:48.362,0.1008,-0.0433,0.0,1.0,0.0,-0.02,1,自动驾驶,0.07995224354260322,-0.09717983196222747,-0.42434
20210929:15:21:48.412,0.0432,-0.0462,0.0,1.0,0.0,-0.02,1,自动驾驶,0.049557377881270126,-0.12020302305930444,-0.45276
20210929:15:21:48.464,0.0792,-0.0363,0.0,1.0,0.0,-0.02,1,自动驾驶,0.04498570960863815,-0.12703793124917576,-0.35574
20210929:15:21:48.513,0.036000000000000004,-0.0142,0.0,1.0,0.0,-0.02,1,自动驾驶,0.02749336484494816,-0.12591227722976886,-0.13916
20210929:15:21:48.565,0.0684,-0.0091,0.0,1.0,0.0,-0.02,1,自动驾驶,0.03079137667856544,-0.11544095479174821,-0.08918000000000001
20210929:15:21:48.613,0.0324,0.0029,0.0,1.0,0.0,-0.02,1,自动驾驶,0.02106969174187108,-0.1042080370313788,0.02842
20210929:15:21:48.662,0.0324,-0.0135,0.0,1.0,0.0,-0.02,1,自动驾驶,0.013935034390372131,-0.1018728606917932,-0.1323
20210929:15:21:48.712,0.0396,-0.0115,0.0,1.0,0.0,-0.02,1,自动驾驶,0.013038187528724559,-0.09671410085806714,-0.11270000000000001
20210929:15:21:48.763,0.036000000000000004,-0.0372,0.0,1.0,0.0,-0.02,1,自动驾驶,0.007859112572955225,-0.10684460095442415,-0.36456
20210929:15:21:48.813,0.0144,-0.0352,0.0,1.0,0.0,-0.02,1,自动驾驶,-0.004546943450021218,-0.11718011988316196,-0.34496000000000004
20210929:15:21:48.864,0.0396,-0.0442,0.0,1.0,0.0,-0.02,1,自动驾驶,-0.004167410369797667,-0.1268163080739122,-0.43316000000000004
20210929:15:21:48.911,0.0324,-0.026000000000000002,0.0,1.0,0.0,-0.02,1,自动驾驶,-0.005111096573604708,-0.1263864329509791,-0.2548
20210929:15:21:48.962,0.0324,-0.026000000000000002,0.0,1.0,0.0,-0.02,1,自动驾驶,-0.005637211851999558,-0.12586748173822254,-0.2548
20210929:15:21:49.014,0.0108,-0.0023,0.0,1.0,0.0,-0.02,1,自动驾驶,-0.011147084881216482,-0.11477509731675324,-0.02254
20210929:15:21:49.064,0.0324,-0.0208,0.0,1.0,0.0,-0.02,1,自动驾驶,-0.007429599545106935,-0.1114699101209011,-0.20384
20210929:15:21:49.111,0.0648,-0.0021,0.0,1.0,0.0,-0.02,1,自动驾驶,0.010747838467184365,-0.09410268147759432,-0.02058
20210929:15:21:49.162,0.0648,-0.0021,0.0,1.0,0.0,-0.02,1,自动驾驶,0.023277092622402327,-0.0805360240003029,-0.02058
20210929:15:21:49.214,0.0684,-0.0172,0.0,1.0,0.0,-0.02,1,自动驾驶,0.03133818178021534,-0.07777369676242611,-0.16856000000000002
20210929:15:21:49.264,0.0216,-0.0444,0.0,1.0,0.0,-0.02,1,自动驾驶,0.013817779081911638,-0.09780755983662029,-0.43512000000000006
20210929:15:21:49.312,0.0576,-0.0337,0.0,1.0,0.0,-0.02,1,自动驾驶,0.017365249313589213,-0.10313626432589879,-0.33026000000000005
20210929:15:21:49.362,0.0864,-0.0277,0.0,1.0,0.0,-0.02,1,自动驾驶,0.03137462774068902,-0.1013245086520563,-0.27146000000000003
20210929:15:21:49.412,0.0828,-0.018000000000000002,0.0,1.0,0.0,-0.02,1,自动驾驶,0.03990037588635764,-0.0964959327238781,-0.17640000000000003
20210929:15:21:49.463,0.0288,0.0009,0.0,1.0,0.0,-0.02,1,自动驾驶,0.026578344401576307,-0.08960272594608738,0.00882
20210929:15:21:49.514,0.0432,0.0167,0.0,1.0,0.0,-0.02,1,自动驾驶,0.02725161790851628,-0.0707032010256127,0.16366
20210929:15:21:49.562,0.1872,0.0382,0.0,1.0,0.0,-0.02,1,自动驾驶,0.09009423259322905,-0.022361386865041882,0.37436
20210929:15:21:49.611,0.2916,0.0556,0.0,1.0,0.0,-0.02,1,自动驾驶,0.17656561292685558,0.03733944845204995,0.54488
20210929:15:21:49.664,0.3096,0.0331,0.0,1.0,0.0,-0.02,1,自动驾驶,0.238002887067695,0.07048160056994532,0.32438
20210929:15:21:49.714,0.4068,0.0212,0.0,1.0,0.0,-0.03,1,自动驾驶,0.3151331643033728,0.09890888859091695,0.20776000000000003
20210929:15:21:49.762,0.684,0.0778,0.0,1.0,0.0,-0.02,1,自动驾驶,0.4830467565475403,0.18328468103840026,0.76244
20210929:15:21:49.812,0.8784,0.0844,0.0,1.0,0.0,-0.02,1,自动驾驶,0.6703789167548566,0.26801028284119643,0.8271200000000001
20210929:15:21:49.866,1.1808,0.1056,0.0,1.0,0.0,-0.02,1,自动驾驶,0.9146825808748823,0.3729442732935214,1.03488
20210929:15:21:49.914,1.3068,0.115,0.0,1.0,0.0,-0.02,1,自动驾驶,1.1228172676841255,0.45911013109186805,1.1270000000000002
20210929:15:21:49.966,1.3068,0.115,0.0,1.0,0.0,-0.02,1,自动驾驶,1.2557554164242455,0.5109190208091712,1.1270000000000002
20210929:15:21:50.012,1.6092,0.0925,0.0,1.0,0.0,-0.02,1,自动驾驶,1.4580836240270885,0.5680797723077681,0.9065000000000001
20210929:15:21:50.062,1.8216,0.0827,0.131912,1.0,0.0,-0.02,1,自动驾驶,1.6683737182844214,0.6163830342642556,0.8104600000000001
20210929:15:21:50.114,1.9584,0.063,0.268739,1.0,0.0,-0.02,1,自动驾驶,1.8509593427163502,0.6399758795194326,0.6174000000000001
20210929:15:21:50.165,1.9584,0.063,0.395524,1.0,0.0,-0.02,1,自动驾驶,1.9627232764373919,0.6376556748982174,0.6174000000000001
20210929:15:21:50.212,2.3976,0.0798,0.526226,1.0,0.0,-0.02,1,自动驾驶,2.2076357478057527,0.6880437195545722,0.7820400000000001
20210929:15:21:50.262,2.6028,0.0779,0.66196,1.0,0.0,-0.03,1,自动驾驶,2.4410985444580833,0.7280438899746455,0.76342
20210929:15:21:50.314,2.6784,0.0524,0.803733,1.0,0.0,-0.02,1,自动驾驶,2.611505541616291,0.7296446667980481,0.5135200000000001
20210929:15:21:50.363,2.7972,0.0623,0.949484,1.0,0.0,-0.03,1,自动驾驶,2.7628405515283405,0.7299244211493772,0.6105400000000001
20210929:15:21:50.412,2.9484,0.069,1.09586,1.0,0.0,-0.02,1,自动驾驶,2.9151078135092052,0.733947675610064,0.6762000000000001
20210929:15:21:50.461,3.0096,0.0428,1.24132,1.0,0.0,-0.02,1,自动驾驶,3.0275740154241286,0.710878824475126,0.41944000000000004
20210929:15:21:50.511,3.0996,0.0492,1.38632,1.0,0.0,-0.02,1,自动驾驶,3.1298176952359764,0.6903471912473872,0.48216000000000003
20210929:15:21:50.564,3.2724,0.0399,1.52905,1.0,0.0,-0.02,1,自动驾驶,3.257030220315893,0.6755045566662574,0.39102000000000003
20210929:15:21:50.614,3.384,0.0369,1.6697099999999998,1.0,0.0,-0.02,1,自动驾驶,3.3761825229531355,0.6581223027703796,0.36162000000000005
20210929:15:21:50.661,3.4128,0.0107,1.80592,1.0,0.0,-0.02,1,自动驾驶,3.453820727028479,0.6154818592093788,0.10486000000000001
20210929:15:21:50.711,3.4992,-0.0222,1.9392,1.0,0.0,-0.02,1,自动驾驶,3.5262665224641876,0.5588778825603274,-0.21756000000000003
20210929:15:21:50.763,3.6036,0.0155,2.06835,1.0,0.0,-0.02,1,自动驾驶,3.611608811186063,0.5323663523344774,0.1519
